ID,Name,Position,Team,Current Price,Total Points,Points Per Game,Event Points,Form,Influence,Creativity,Threat,ICT Index,BPS,Chance Of Playing,News,Days Since News Added,Selected By Percent,Minutes,Goals Scored,Assists,Clean Sheets,Goals Conceded,Goals Conceded per 90,Own Goals,Penalties Saved,Penalties Missed,Yellow Cards,Red Cards,Saves,Bonus,Direct_Freekick_or_Penalty,Indirect_Freekick_or_Corner,Clean Sheet Adder,Goal Scored Adder,Assists Adder,Penalty Missed Adder,Penalties Saved Adder,3_Shot Save Adder,2_Goals Conceded Adder,Yellow Card Adder,Red Card Adder,Own Goal Adder,EP Next,Goal Contributions,Goals per 90,Assists per 90,Threat per 90
377,Maguire,Defender,Man Utd,4.9,8,1.6,0,0.0,42.4,15.0,10.0,6.7,38,0,Muscle injury,17.0,0.5,240,0,0,1,1,0.38,0,0,0,3,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,3.75
356,Matheus N.,Midfielder,Man City,4.9,8,1.6,1,0.7,29.4,15.8,11.0,5.7,32,100,No news,,0.1,25,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,2.2,1,0.0,3.5999999999999996,39.6
105,Roerslev,Defender,Brentford,4.4,8,1.1,1,0.7,25.4,16.0,9.0,5.1,9,100,No news,,0.1,264,0,0,0,6,2.05,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,-3,-1,-3,-2,0.7,0,0.0,0.0,3.0681818181818183
86,Ajer,Defender,Brentford,4.5,7,0.9,0,0.7,71.8,40.6,47.0,15.9,23,100,No news,53.0,0.4,637,0,0,0,12,1.7,0,0,0,3,0,0,0,0,0,4,6,3,-2,5,0,-6,-1,-3,-2,0.7,0,0.0,0.0,6.64050235478807
642,André,Midfielder,Wolves,5.0,7,1.2,1,1.0,57.0,40.0,12.0,10.9,64,100,No news,,0.0,361,0,0,0,11,2.74,0,0,0,2,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,1.0,0,0.0,0.0,2.9916897506925206
167,Disasi,Defender,Chelsea,4.3,7,3.5,0,0.0,13.0,1.5,0.0,1.5,29,100,No news,,0.3,94,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.5,0,0.0,0.0,0.0
628,F.Kadıoğlu,Defender,Brighton,4.5,7,1.8,6,2.0,57.0,60.3,13.0,13.0,29,100,No news,45.0,0.2,228,0,0,1,6,2.37,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,-3,-1,-3,-2,2.0,0,0.0,0.0,5.131578947368421
223,Garner,Midfielder,Everton,5.0,7,1.8,0,1.3,54.0,20.9,5.0,7.9,36,0,Back injury,7.0,0.0,251,0,0,1,4,1.43,0,0,0,1,0,0,0,1,1,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,1.7928286852589643
171,Gusto,Defender,Chelsea,4.9,7,1.2,1,1.3,83.4,50.0,36.0,17.0,40,100,No news,52.0,1.6,523,0,0,0,10,1.72,0,0,0,1,0,0,0,0,0,4,6,3,-2,5,0,-5,-1,-3,-2,1.8,0,0.0,0.0,6.195028680688337
550,Hee Chan,Midfielder,Wolves,6.1,7,1.2,0,0.7,16.4,36.1,10.0,6.2,28,0,Ankle injury - Expected back 09 Nov,8.0,0.3,252,0,0,0,9,3.21,0,0,0,0,0,0,0,1,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,3.5714285714285716
128,Igor,Defender,Brighton,4.4,7,2.3,6,2.3,28.8,3.6,4.0,3.6,39,100,No news,,0.1,204,0,0,1,2,0.88,0,0,0,1,0,0,0,0,0,4,6,3,-2,5,0,-1,-1,-3,-2,2.3,0,0.0,0.0,1.7647058823529411
592,J.Araujo,Defender,Bournemouth,4.4,7,1.2,1,0.3,37.4,7.6,2.0,4.8,10,100,No news,,0.2,317,0,0,0,7,1.99,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,-3,-1,-3,-2,0.3,0,0.0,0.0,0.5678233438485805
45,Maatsen,Defender,Aston Villa,4.8,7,1.0,0,0.7,27.0,79.1,14.0,12.0,24,100,No news,,1.8,118,0,0,0,1,0.76,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.7,0,0.0,0.0,10.677966101694915
651,Mangala,Midfielder,Everton,5.0,7,1.4,1,1.3,31.4,18.2,8.0,5.8,38,100,No news,,0.0,263,0,0,0,3,1.03,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,1.3,0,0.0,0.0,2.737642585551331
73,Neto,Goalkeeper,Arsenal,4.3,7,3.5,0,0.0,77.8,0.0,0.0,7.8,30,100,No news,19.0,1.2,180,0,0,0,2,1.0,0,0,0,0,0,11,0,0,0,4,10,3,-2,5,3,-1,-1,-3,-2,0.0,0,0.0,0.0,0.0
587,Summerville,Midfielder,West Ham,5.7,7,1.0,1,1.0,23.2,36.7,38.0,9.7,28,100,No news,,0.4,169,0,0,0,4,2.13,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,1.0,0,0.0,0.0,20.236686390532544
187,Tosin,Defender,Chelsea,4.4,7,1.8,-1,0.0,38.6,11.7,0.0,5.1,42,100,No news,,0.2,171,0,0,1,2,1.05,0,0,0,1,0,0,0,0,0,4,6,3,-2,5,0,-1,-1,-3,-2,0.5,0,0.0,0.0,0.0
338,Van den Berg,Defender,Brentford,4.0,7,1.2,1,1.3,96.0,31.3,38.0,16.5,21,100,No news,,2.8,461,0,0,0,12,2.34,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,-6,-1,-3,-2,1.3,0,0.0,0.0,7.418655097613883
363,Walker,Defender,Man City,5.3,7,1.4,0,1.0,58.0,77.7,21.0,15.7,40,50,Knee injury,3.0,4.5,287,0,0,0,5,1.57,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,-2,-1,-3,-2,1.2,0,0.0,0.0,6.585365853658536
25,Zinchenko,Defender,Arsenal,4.8,7,3.5,0,0.0,7.2,4.9,6.0,1.8,25,100,No news,38.0,1.1,78,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,6.9230769230769225
13,Ødegaard,Midfielder,Arsenal,8.2,7,2.3,0,0.0,34.4,75.0,60.0,17.0,29,0,Ankle injury - Expected back 02 Nov,44.0,3.3,253,0,0,2,1,0.36,0,0,0,1,0,0,0,1,1,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,21.343873517786562
453,Armstrong,Forward,Southampton,5.2,6,1.2,0,0.3,12.2,17.5,58.0,8.7,11,100,No news,,0.6,229,0,0,0,5,1.97,0,0,0,1,0,0,0,1,0,0,4,3,-2,5,0,0,-1,-3,-2,-1.2,0,0.0,0.0,22.794759825327514
193,C.Doucouré,Midfielder,Crystal Palace,4.9,6,2.0,0,0.0,17.6,5.9,6.0,2.9,20,50,Toe Injury,40.0,0.1,91,0,1,0,1,0.99,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,-0.2,1,0.0,0.989010989010989,5.934065934065934
542,Dawson,Defender,Wolves,4.4,6,0.9,1,0.0,100.4,27.3,31.0,15.9,14,100,No news,,0.2,479,0,0,0,14,2.63,0,0,0,1,0,0,0,0,0,4,6,3,-2,5,0,-7,-1,-3,-2,0.0,0,0.0,0.0,5.82463465553236
245,Diop,Defender,Fulham,4.5,6,1.0,-2,-0.3,56.8,12.7,32.0,9.9,21,100,No news,,0.2,300,0,0,0,4,1.2,1,0,0,1,0,0,0,0,0,4,6,3,-2,5,0,-2,-1,-3,-2,-0.3,0,0.0,0.0,9.6
431,Dominguez,Midfielder,Nottm Forest,4.8,6,1.0,2,1.3,50.0,31.0,22.0,10.3,26,100,No news,,0.0,264,0,0,1,2,0.68,0,0,0,2,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,1.3,0,0.0,0.0,7.500000000000001
544,Doyle,Midfielder,Wolves,4.8,6,1.0,1,0.7,20.2,26.6,3.0,5.0,20,100,No news,,0.0,110,0,0,0,4,3.27,0,0,0,0,0,0,0,1,1,1,5,3,-2,5,0,0,-1,-3,-2,0.7,0,0.0,0.0,2.454545454545454
198,Edouard,Forward,Leicester,5.3,6,1.2,0,0.7,3.0,25.0,50.0,7.8,9,100,No news,49.0,0.3,139,0,0,0,3,1.94,0,0,0,0,0,0,0,0,0,0,4,3,-2,5,0,0,-1,-3,-2,0.7,0,0.0,0.0,32.37410071942446
121,Enciso,Midfielder,Brighton,5.4,6,1.0,1,1.0,22.4,58.9,31.0,11.1,28,100,No news,73.0,0.1,83,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,5,3,-2,5,0,0,-1,-3,-2,1.0,0,0.0,0.0,33.614457831325296
203,Hughes,Midfielder,Crystal Palace,4.9,6,0.9,2,1.0,48.8,64.3,29.0,14.1,30,100,No news,62.0,0.0,306,0,0,0,5,1.47,0,0,0,3,0,0,0,0,1,1,5,3,-2,5,0,0,-1,-3,-2,0.5,0,0.0,0.0,8.529411764705882
577,Lindstrøm,Midfielder,Everton,5.2,6,1.5,0,0.3,32.0,47.1,50.0,12.9,20,100,No news,,0.1,147,0,0,1,3,1.84,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.3,0,0.0,0.0,30.612244897959183
277,Luongo,Midfielder,Ipswich,4.5,6,1.5,0,0.3,25.0,4.3,0.0,3.0,22,0,Ankle injury,16.0,0.4,142,0,0,0,4,2.54,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,0.0
469,McCarthy,Goalkeeper,Southampton,4.4,6,3.0,0,0.0,52.0,0.0,0.0,5.2,21,100,No news,,0.2,180,0,0,0,2,1.0,0,0,0,0,0,7,0,0,0,4,10,3,-2,5,2,-1,-1,-3,-2,-1.5,0,0.0,0.0,0.0
612,Odobert,Midfielder,Spurs,5.3,6,2.0,0,0.0,10.0,40.5,42.0,9.2,12,0,Hamstring injury,35.0,0.0,160,0,0,1,1,0.56,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,23.625
632,Ogbene,Midfielder,Ipswich,5.0,6,1.5,0,1.0,22.8,29.4,12.0,6.4,27,100,No news,,0.0,203,0,0,0,3,1.33,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,1.0,0,0.0,0.0,5.320197044334975
214,Schlupp,Midfielder,Crystal Palace,4.8,6,1.0,1,0.7,15.2,18.5,25.0,5.7,22,100,No news,,0.1,46,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.2,0,0.0,0.0,48.913043478260875
471,Smallbone,Midfielder,Southampton,5.0,6,1.5,1,0.3,22.6,57.1,32.0,11.1,31,0,Hamstring injury,4.0,0.0,240,0,0,0,5,1.88,0,0,0,0,0,0,0,1,1,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,12.0
591,Todibo,Defender,West Ham,4.4,6,1.2,0,1.3,74.6,11.7,10.0,9.7,35,100,No news,,0.3,277,0,0,0,6,1.95,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,-3,-1,-3,-2,1.3,0,0.0,0.0,3.2490974729241877
531,Ward-Prowse,Midfielder,Nottm Forest,6.2,6,1.2,0,0.3,31.6,29.1,9.0,7.0,30,100,No news,17.0,0.7,302,0,0,1,5,1.49,0,0,0,0,1,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.3,0,0.0,0.0,2.6821192052980134
511,Álvarez,Midfielder,West Ham,5.0,6,1.0,1,0.7,36.2,54.5,10.0,10.1,35,100,No news,28.0,0.1,271,0,0,0,6,1.99,0,0,0,2,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.7,0,0.0,0.0,3.321033210332103
424,Awoniyi,Forward,Nottm Forest,5.7,5,1.0,1,0.7,7.8,4.6,37.0,4.7,16,100,No news,,0.4,85,0,0,0,1,1.06,0,0,0,0,0,0,0,0,0,0,4,3,-2,5,0,0,-1,-3,-2,0.7,0,0.0,0.0,39.1764705882353
481,Bergvall,Midfielder,Spurs,4.5,5,1.0,0,0.3,14.0,31.5,8.0,5.3,19,100,No news,8.0,0.8,46,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,5,3,-2,5,0,0,-1,-3,-2,0.8,0,0.0,0.0,15.65217391304348
635,El Khannouss,Midfielder,Leicester,4.9,5,1.2,2,1.0,14.8,59.1,8.0,8.2,23,100,No news,,0.0,145,0,0,0,5,3.1,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,1.0,0,0.0,0.0,4.9655172413793105
65,Enes Ünal,Forward,Bournemouth,5.4,5,1.0,1,1.0,10.0,25.0,39.0,7.2,14,100,No news,73.0,0.0,59,0,0,0,1,1.53,0,0,0,0,0,0,0,0,0,0,4,3,-2,5,0,0,-1,-3,-2,1.0,0,0.0,0.0,59.49152542372882
548,Guedes,Midfielder,Wolves,5.3,5,1.0,1,0.7,10.2,26.8,6.0,4.3,19,100,No news,,0.1,76,0,0,0,5,5.92,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.7,0,0.0,0.0,7.105263157894737
272,Hirst,Forward,Ipswich,5.4,5,1.0,1,1.0,4.8,12.1,43.0,6.1,13,100,No news,73.0,0.0,67,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,4,3,-2,5,0,0,-1,-3,-2,1.0,0,0.0,0.0,57.76119402985074
134,Milner,Midfielder,Brighton,5.0,5,1.7,0,0.0,28.6,66.3,12.0,10.7,24,0,Hamstring injury,53.0,0.1,169,0,0,1,1,0.53,0,0,0,1,0,0,0,0,1,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,6.390532544378698
184,Renato Veiga,Midfielder,Chelsea,4.5,5,1.0,0,0.3,30.4,8.4,19.0,5.8,17,100,No news,,0.3,164,0,0,1,1,0.55,0,0,0,2,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.8,0,0.0,0.0,10.426829268292684
475,Taylor,Defender,Southampton,4.0,5,1.0,1,1.0,67.0,25.4,2.0,9.5,31,100,No news,,3.8,207,0,0,0,5,2.17,0,0,0,1,0,0,0,0,0,4,6,3,-2,5,0,-2,-1,-3,-2,-0.5,0,0.0,0.0,0.8695652173913044
111,Yarmoliuk,Midfielder,Brentford,4.4,5,1.0,1,0.7,30.2,25.4,8.0,6.2,24,100,No news,,2.9,126,0,0,0,3,2.14,0,0,0,1,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.7,0,0.0,0.0,5.714285714285714
391,Almirón,Midfielder,Newcastle,5.6,4,1.0,1,0.7,3.8,15.4,11.0,3.0,11,100,No news,,0.4,35,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.2,0,0.0,0.0,28.285714285714285
218,Beto,Forward,Everton,5.0,4,1.0,0,0.0,1.2,0.3,0.0,0.2,6,100,No news,,0.6,43,0,0,0,4,8.37,0,0,0,0,0,0,0,0,0,0,4,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,0.0
313,Bradley,Defender,Liverpool,4.7,4,1.0,0,0.0,17.8,6.5,52.0,7.6,11,75,Knock,3.0,0.3,75,0,0,0,1,1.2,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,62.4
31,Buendia,Midfielder,Aston Villa,5.3,4,1.0,1,0.7,3.4,7.0,3.0,1.3,14,100,No news,,0.1,20,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.7,0,0.0,0.0,13.5
243,Cairney,Midfielder,Fulham,4.8,4,0.7,1,0.7,25.6,49.6,4.0,8.1,34,100,No news,,0.0,102,0,0,0,3,2.65,0,0,0,2,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.7,0,0.0,0.0,3.5294117647058822
159,Chalobah,Defender,Crystal Palace,4.4,4,2.0,2,1.3,39.2,16.1,42.0,9.8,19,100,No news,41.0,0.2,177,0,0,0,2,1.02,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,-1,-1,-3,-2,0.8,0,0.0,0.0,21.35593220338983
123,Ferguson,Forward,Brighton,5.5,4,1.0,1,0.7,8.4,1.1,6.0,1.5,10,100,No news,70.0,0.3,81,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,4,3,-2,5,0,0,-1,-3,-2,0.7,0,0.0,0.0,6.666666666666666
2,G.Jesus,Forward,Arsenal,6.8,4,0.7,1,1.0,15.0,32.7,39.0,8.6,26,100,No news,60.0,1.0,88,0,0,0,2,2.05,0,0,0,2,0,0,0,0,0,0,4,3,-2,5,0,0,-1,-3,-2,1.0,0,0.0,0.0,39.88636363636364
489,Gray,Midfielder,Spurs,4.7,4,1.0,1,0.3,9.0,2.9,0.0,1.2,10,100,No news,,0.1,34,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.8,0,0.0,0.0,0.0
275,Johnson,Defender,Ipswich,4.0,4,1.0,0,0.0,59.4,20.6,0.0,8.0,7,0,Thigh injury - Expected back 02 Nov,4.0,2.6,221,0,1,0,10,4.07,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,-5,-1,-3,-2,0.0,1,0.0,0.4072398190045249,0.0
7,Jorginho,Midfielder,Arsenal,4.8,4,2.0,0,0.7,4.4,21.3,1.0,2.7,17,100,No news,,0.3,150,0,0,1,1,0.6,0,0,0,1,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.7,0,0.0,0.0,0.6
174,Lavia,Midfielder,Chelsea,4.5,4,1.3,1,0.7,25.0,19.6,0.0,4.5,26,100,No news,58.0,0.7,128,0,0,0,3,2.11,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,1.2,0,0.0,0.0,0.0
467,Manning,Defender,Southampton,4.3,4,2.0,3,1.3,32.6,60.0,8.0,10.0,10,100,No news,,0.1,150,0,1,0,4,2.4,0,0,0,1,0,0,0,0,1,4,6,3,-2,5,0,-2,-1,-3,-2,-0.2,1,0.0,0.6,4.8
653,Morato,Defender,Nottm Forest,4.5,4,1.0,1,0.7,23.2,1.3,0.0,2.4,19,100,No news,,0.0,47,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.7,0,0.0,0.0,0.0
179,Mudryk,Midfielder,Chelsea,6.2,4,1.0,0,0.7,13.0,29.0,2.0,4.3,17,100,No news,,0.2,81,0,0,0,2,2.22,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,1.2,0,0.0,0.0,2.2222222222222223
563,R.Gomes,Midfielder,Wolves,5.2,4,1.3,0,0.0,9.0,6.7,14.0,2.8,12,100,No news,,0.1,115,0,0,0,6,4.7,0,0,0,0,0,0,0,0,1,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,10.956521739130435
254,Reed,Midfielder,Fulham,4.8,4,0.7,0,0.0,8.6,16.5,6.0,3.1,19,100,No news,,0.0,42,0,0,0,1,2.14,0,0,0,2,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,12.857142857142858
442,Sangaré,Midfielder,Nottm Forest,4.4,4,1.3,0,0.0,38.8,16.4,19.0,7.4,26,0,Hamstring injury - Expected back 23 Nov,42.0,1.2,212,0,0,1,2,0.85,0,0,0,2,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,8.066037735849056
186,Sterling,Midfielder,Arsenal,6.7,4,1.0,1,1.0,4.8,15.9,47.0,6.7,10,100,No news,,1.0,121,0,0,0,1,0.74,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,1.0,0,0.0,0.0,34.95867768595041
281,Taylor,Midfielder,Ipswich,4.8,4,0.7,0,0.7,17.6,8.6,21.0,4.6,11,100,No news,,0.0,128,0,0,0,2,1.41,0,0,0,2,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.7,0,0.0,0.0,14.765625
567,Toti,Defender,Wolves,4.3,4,0.7,0,0.3,96.8,16.6,13.0,12.6,2,100,No news,38.0,0.2,540,0,1,0,18,3.0,0,0,0,3,0,0,0,0,0,4,6,3,-2,5,0,-9,-1,-3,-2,0.3,1,0.0,0.16666666666666666,2.1666666666666665
652,Ugarte,Midfielder,Man Utd,4.9,4,1.0,1,0.7,20.4,6.5,0.0,2.6,16,100,No news,8.0,0.1,104,0,0,0,2,1.73,0,0,0,1,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.7,0,0.0,0.0,0.0
188,Ugochukwu,Midfielder,Southampton,4.5,4,1.3,0,0.3,15.8,24.6,6.0,4.7,9,100,No news,,0.4,139,0,0,0,6,3.88,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,-1.2,0,0.0,0.0,3.884892086330935
425,Boly,Defender,Nottm Forest,4.3,3,1.5,0,0.0,32.0,0.2,17.0,4.9,13,100,No news,43.0,0.1,91,0,0,0,1,0.99,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,16.813186813186814
619,Cajuste,Midfielder,Ipswich,4.5,3,1.5,0,0.0,8.4,25.0,1.0,3.4,11,75,Lack of match fitness,20.0,0.0,80,0,0,0,1,1.12,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,1.125
517,Cresswell,Defender,West Ham,4.0,3,1.0,0,0.3,3.6,11.8,1.0,1.7,8,100,No news,55.0,1.7,25,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,4,6,3,-2,5,0,0,-1,-3,-2,0.3,0,0.0,0.0,3.5999999999999996
166,Dewsbury-Hall,Midfielder,Chelsea,5.6,3,1.0,0,0.0,7.4,12.4,0.0,2.0,9,100,No news,,0.1,44,0,0,0,1,2.05,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.5,0,0.0,0.0,0.0
122,Estupiñan,Defender,Brighton,5.0,3,0.6,1,0.3,48.6,97.1,24.0,17.1,15,100,No news,70.0,0.5,252,0,0,0,6,2.14,0,0,0,1,0,0,0,0,0,4,6,3,-2,5,0,-3,-1,-3,-2,0.3,0,0.0,0.0,8.571428571428571
655,Forbs,Midfielder,Wolves,5.5,3,0.8,1,0.7,18.4,18.9,23.0,6.0,21,100,No news,,0.0,132,0,0,0,6,4.09,0,0,0,2,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.7,0,0.0,0.0,15.681818181818183
589,Füllkrug,Forward,West Ham,6.7,3,1.0,0,0.0,2.6,2.5,29.0,3.5,3,0,Achilles injury,43.0,1.0,63,0,0,0,2,2.86,0,0,0,0,0,0,0,0,0,0,4,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,41.42857142857143
124,Gilmour,Midfielder,Brighton,5.0,3,1.5,0,0.0,11.4,11.9,2.0,2.5,21,0,No news,54.0,0.0,97,0,0,0,1,0.93,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,1.8556701030927836
580,Huijsen,Defender,Bournemouth,4.4,3,1.0,0,0.0,39.0,31.4,4.0,7.5,10,100,No news,,0.1,193,0,0,0,4,1.87,0,0,0,1,0,0,0,0,0,4,6,3,-2,5,0,-2,-1,-3,-2,0.0,0,0.0,0.0,1.8652849740932642
569,Jaden,Midfielder,Aston Villa,5.3,3,0.6,-2,0.7,7.2,4.1,13.0,2.2,9,0,No news,5.0,0.0,162,0,0,1,1,0.56,0,0,0,1,1,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,7.222222222222222
554,José Sá,Goalkeeper,Wolves,4.3,3,1.0,2,0.7,82.6,10.0,0.0,9.3,12,100,No news,,1.5,270,0,0,0,10,3.33,0,0,0,0,0,11,0,0,0,4,10,3,-2,5,3,-5,-1,-3,-2,0.7,0,0.0,0.0,0.0
97,Konak,Midfielder,Brentford,4.5,3,1.0,0,0.7,1.2,1.5,3.0,0.4,4,100,No news,,0.1,17,0,0,0,2,10.59,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.7,0,0.0,0.0,15.882352941176471
299,McAteer,Midfielder,Leicester,4.8,3,1.0,0,0.0,5.2,0.5,6.0,1.1,6,100,No news,,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,54.0
633,Merino,Midfielder,Arsenal,6.0,3,1.5,2,1.0,39.8,26.7,10.0,7.7,23,100,No news,55.0,0.0,109,0,0,0,2,1.65,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,1.0,0,0.0,0.0,8.256880733944955
610,Moore,Midfielder,Spurs,4.5,3,1.0,0,0.7,1.2,0.5,7.0,0.7,9,100,No news,44.0,0.3,21,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,1.2,0,0.0,0.0,30.0
558,Mosquera,Defender,Wolves,4.0,3,0.6,0,0.0,110.2,27.3,21.0,16.0,24,0,Knee injury - Expected back 01 Jun,33.0,0.7,441,0,0,0,12,2.45,0,0,0,2,0,0,0,0,0,4,6,3,-2,5,0,-6,-1,-3,-2,0.0,0,0.0,0.0,4.285714285714286
382,Mount,Midfielder,Man Utd,6.3,3,1.0,0,0.0,17.4,48.0,42.0,10.8,3,25,Knock,24.0,0.1,144,0,0,1,3,1.88,0,0,0,2,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,26.25
50,Nedeljkovic,Defender,Aston Villa,4.0,3,1.0,0,0.0,22.2,6.3,0.0,2.9,13,100,No news,,1.3,93,0,0,0,2,1.94,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,-1,-1,-3,-2,0.0,0,0.0,0.0,0.0
12,Nwaneri,Midfielder,Arsenal,4.5,3,1.0,1,0.7,14.4,12.1,15.0,4.2,12,100,No news,,0.3,18,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.7,0,0.0,0.0,75.0
497,Richarlison,Forward,Spurs,6.8,3,1.0,1,0.3,3.6,2.4,7.0,1.2,8,100,No news,55.0,0.4,34,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,4,3,-2,5,0,0,-1,-3,-2,0.8,0,0.0,0.0,18.529411764705884
473,Stewart,Forward,Southampton,4.6,3,0.8,0,0.7,5.8,6.7,9.0,2.1,5,0,Muscle injury,19.0,3.2,130,0,0,0,2,1.38,0,0,0,1,0,0,0,0,0,0,4,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,6.230769230769231
259,Wilson,Midfielder,Fulham,5.3,3,0.8,1,0.3,1.6,7.2,12.0,1.9,11,100,No news,,0.1,46,0,0,0,1,1.96,0,0,0,1,0,0,0,1,1,1,5,3,-2,5,0,0,-1,-3,-2,0.3,0,0.0,0.0,23.47826086956522
